time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0,0,0,0,0,0,0,0,0,0,0,0,0
6e-06,14.729853,0.035521666,1.6847577e-06,14.897909,0.01021717,7.8922333e-07,14.949944,0.0044065032,-1.2859598e-07,14.974341,0.0020984213,-6.3940171e-07
1.32e-05,14.72261,0.036607869,-2.7285713e-07,14.895378,0.010483988,-2.3837754e-07,14.948726,0.0045177764,-1.9682936e-07,14.973716,0.0021510267,-1.6799212e-07
2.184e-05,14.717629,0.037389872,-8.0715549e-08,14.893656,0.010668634,-5.2075937e-08,14.947905,0.0045928749,-2.9283735e-08,14.9733,0.0021858634,-1.1408188e-08
3.2208e-05,14.713756,0.038014381,-1.3020043e-07,14.892326,0.010812724,-9.1256903e-08,14.947271,0.0046510478,-5.7314198e-08,14.972979,0.0022127604,-3.151232e-08
4.46496e-05,14.710499,0.038552881,-1.8726251e-07,14.891213,0.010934583,-1.332849e-07,14.946742,0.0046999446,-8.5237754e-08,14.972712,0.0022353037,-4.9548671e-08
5.957952e-05,14.707595,0.039044461,-2.5289916e-07,14.890225,0.0110441,-1.8146206e-07,14.946272,0.0047436641,-1.1739011e-07,14.972475,0.0022554145,-7.0091694e-08
7.7495424e-05,14.704871,0.039515015,-3.107019e-07,14.8893,0.011147568,-2.2049125e-07,14.945833,0.0047847422,-1.4070896e-07,14.972253,0.0022742507,-8.2673236e-08
9.8994509e-05,14.702202,0.039984386,-3.8173176e-07,14.888397,0.011249813,-2.7151128e-07,14.945405,0.0048251651,-1.7358376e-07,14.972037,0.00229275,-1.0259325e-07
0.00012479341,14.699489,0.040468581,-4.5982039e-07,14.88748,0.011354484,-3.2575679e-07,14.944971,0.0048663645,-2.077238e-07,14.971819,0.0023115501,-1.2263109e-07
0.00015575209,14.696644,0.040982318,-5.5285027e-07,14.88652,0.011464945,-3.9011031e-07,14.944517,0.0049097048,-2.4779188e-07,14.971591,0.0023312924,-1.4568299e-07
0.00019290251,14.693589,0.041539622,-6.5674259e-07,14.88549,0.011584265,-4.6209615e-07,14.944031,0.0049564061,-2.9310114e-07,14.971347,0.0023525396,-1.7259925e-07
0.00023748301,14.690225,0.042156888,-7.6535373e-07,14.884358,0.011715935,-5.3765077e-07,14.943497,0.0050077641,-3.4068125e-07,14.971079,0.0023758253,-2.0054104e-07
0.00029097962,14.686468,0.042849782,-8.6949702e-07,14.883093,0.011863653,-6.0519643e-07,14.942901,0.0050653752,-3.8073735e-07,14.970779,0.0024019676,-2.2328679e-07
0.00035517554,14.682236,0.043632793,-9.6107835e-07,14.881668,0.012030419,-6.5973261e-07,14.942229,0.0051303775,-4.0943687e-07,14.970443,0.0024314545,-2.3703386e-07
0.00043221065,14.677459,0.044523144,-1.0312554e-06,14.880063,0.012218887,-6.8849903e-07,14.941474,0.0052037067,-4.0968585e-07,14.970065,0.0024646997,-2.2313015e-07
0.00052465278,14.672044,0.04554028,-1.1799455e-06,14.87825,0.012432485,-7.8168391e-07,14.940621,0.0052866224,-4.5961984e-07,14.969638,0.0025022429,-2.46918e-07
0.00063558333,14.665844,0.046715063,-1.3719538e-06,14.876182,0.01267671,-9.0624079e-07,14.93965,0.005381171,-5.2895864e-07,14.969153,0.0025449997,-2.8174679e-07
0.0007687,14.658637,0.048091677,-1.6548338e-06,14.873793,0.012959385,-1.0994397e-06,14.938531,0.0054902163,-6.4622372e-07,14.968594,0.0025942116,-3.4903772e-07
0.00092844,14.650202,0.049718882,-1.9581649e-06,14.871017,0.013288652,-1.3045454e-06,14.937233,0.0056167579,-7.6649304e-07,14.967947,0.0026512156,-4.1364347e-07
0.001120128,14.64023,0.051666127,-2.323258e-06,14.867762,0.013675685,-1.5512826e-06,14.935717,0.0057648589,-9.0958537e-07,14.967192,0.0027178194,-4.8896744e-07
0.0013501536,14.628328,0.054021803,-2.7596375e-06,14.863911,0.014134559,-1.8401723e-06,14.933928,0.0059395254,-1.0743568e-06,14.966304,0.0027961469,-5.7339812e-07
